frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
533,628.4323,642.8063,613.6003,662.8158,592.7736,690.27966,568.1176,693.1538,555.9153,653.71454,576.0234,667.58527,583.3952,664.45764,558.5113,645.9154,593.08746,340.03906,326.40613,327.91992,336.55627,339.9569,406.67896,409.3053,483.91125,484.0475,538.57385,549.3484,564.64246,565.323,567.2605,570.21936,585.42944,590.74316,0.98797834,0.9671104,0.97349304,0.745214,0.83353066,0.9890286,0.9909354,0.9264219,0.9400931,0.8770411,0.89068615,0.86843705,0.86695576,0.23731604,0.23405638,0.043531477,0.043587238
534,628.46924,642.7529,613.6496,662.7623,592.95905,690.1862,568.63715,693.22437,556.1644,653.9465,576.09827,667.79016,583.9676,664.3978,558.9045,646.58655,592.9981,340.0705,326.45465,328.0432,336.54187,340.13104,406.48535,409.2859,483.6026,483.87115,538.26086,549.3454,564.57367,565.3418,568.3439,571.4717,585.6218,591.0955,0.9880229,0.967333,0.9733871,0.74747896,0.8319772,0.98912,0.9910088,0.92762256,0.9408521,0.87896854,0.892009,0.8709688,0.8693531,0.23886508,0.23535502,0.043439478,0.04348564
535,628.2844,642.7055,613.5771,662.89325,593.00146,690.1299,568.57556,693.3357,556.3455,654.15906,576.0475,667.91,583.93805,665.35315,559.10693,648.2879,593.459,340.2409,326.54028,328.00378,336.3875,339.65106,406.3275,409.07996,483.43982,484.03027,537.89465,549.1072,565.577,566.3218,572.25574,575.20435,587.61096,592.98126,0.9879852,0.96728915,0.97330415,0.74783736,0.8301795,0.9888663,0.9909345,0.92690337,0.9413496,0.87890446,0.89318895,0.86809456,0.86724627,0.22549206,0.22375354,0.03952554,0.03985989
536,628.27563,642.70715,613.5691,662.97156,593.04333,690.1468,568.54736,693.3032,556.2166,653.94434,576.14105,668.0024,584.00397,665.1212,559.24365,648.21857,593.56476,340.2854,326.5783,328.0478,336.40216,339.67957,406.2271,409.06677,483.67102,484.41595,537.87695,549.4491,565.7888,566.59454,574.1196,577.2047,588.10065,593.70734,0.98791665,0.967275,0.9731388,0.7488633,0.8288576,0.9887142,0.9908459,0.92614645,0.94090223,0.87780553,0.8922791,0.8658042,0.8651397,0.21823245,0.21685678,0.037656277,0.038038105
537,628.27765,642.78796,613.6376,662.982,592.9657,690.1191,568.3758,693.26245,556.25385,654.29834,575.835,668.2103,584.06934,666.41583,558.98236,648.96533,593.2259,340.30878,326.6385,327.94965,336.466,339.36346,406.19635,408.99048,483.19843,484.589,537.86487,549.2322,564.66406,565.3738,569.3119,571.8626,585.9326,590.48566,0.98798406,0.9675026,0.97333926,0.7483643,0.83023083,0.9889081,0.9908006,0.92680305,0.9398819,0.8783093,0.8910303,0.8686799,0.8668223,0.23400986,0.23055768,0.042375594,0.042475134
538,628.3707,642.8573,613.6684,663.0779,592.99536,690.1896,568.5313,692.9779,556.28485,653.9209,576.1092,668.22656,584.17645,665.5008,559.05927,648.1175,593.48596,340.3205,326.61426,327.9828,336.3802,339.43115,406.10706,408.94257,483.4308,484.66052,537.88525,549.07367,565.3136,566.0235,571.93274,574.5157,587.1018,591.65326,0.98795074,0.9673673,0.9732475,0.7481146,0.8298206,0.9888277,0.99081063,0.9264758,0.94020444,0.877908,0.89137876,0.86688995,0.8654791,0.22526789,0.22259706,0.039780676,0.03998384
539,628.4772,642.86993,613.81384,662.9124,593.1411,690.19763,568.5263,692.8134,556.2034,653.7032,576.34393,668.05853,583.9808,665.187,558.3961,647.6399,593.22253,340.38977,326.60858,327.96637,336.1178,339.1839,406.08435,408.9483,483.58313,485.0174,537.9241,549.57947,566.11084,566.7686,573.2379,575.5736,588.0208,592.228,0.98788726,0.96693635,0.97327805,0.74562263,0.8311075,0.98873293,0.9908636,0.92610633,0.9411279,0.8778646,0.8927834,0.8641685,0.8635937,0.21678224,0.2154733,0.037555814,0.037936956
540,628.09766,642.8331,613.4725,663.3732,592.97455,689.7549,569.24817,692.36487,555.65686,653.75726,576.40466,667.0888,583.44714,662.7474,557.4612,649.80585,592.29846,340.43365,326.76355,327.9331,336.44727,339.05505,406.01697,407.5965,483.30774,482.42352,538.134,549.1046,570.0398,570.0089,581.91504,583.0607,593.50635,596.4196,0.9881139,0.9677702,0.97322655,0.749115,0.82439363,0.98835903,0.9906126,0.92714787,0.94247663,0.8817757,0.89640266,0.8586453,0.8584563,0.18944198,0.18899482,0.030062705,0.030522138
541,628.2026,642.84985,613.5177,663.3927,593.0655,689.97723,569.6457,692.26917,555.9997,653.47205,576.583,667.60095,584.10767,662.8429,557.92334,649.4456,592.97015,340.44604,326.65747,327.94525,336.04578,338.93506,405.8396,407.35583,483.7337,482.2298,537.8522,548.6083,570.33356,570.28705,581.8967,583.08624,592.8695,596.00024,0.98796225,0.96762574,0.9729421,0.7491621,0.8227235,0.988058,0.99029225,0.9254123,0.94065046,0.8794274,0.89377487,0.85119593,0.8508048,0.17923403,0.17857519,0.028260648,0.028666258
542,628.42456,642.98303,613.8608,663.25555,593.3211,690.58014,569.44385,691.88873,556.6269,652.23267,576.86273,668.0624,584.11597,664.58954,556.4885,646.7039,591.549,340.40283,326.5832,327.9162,335.69727,338.5893,405.84546,407.1222,484.7091,482.69556,539.4806,549.9299,567.292,567.0799,564.64355,565.59283,584.66895,587.6854,0.9878892,0.9677437,0.97288275,0.7506377,0.8258472,0.98880446,0.990281,0.927003,0.93727255,0.87862873,0.8875849,0.8580092,0.854164,0.22225556,0.21587434,0.040888995,0.040507197
543,628.58777,643.1144,614.131,663.20374,593.43054,691.14404,568.9909,690.6061,558.0393,649.349,577.8209,668.26434,584.12024,668.1516,557.8688,640.2251,590.55615,340.18494,326.35632,327.80823,335.4225,338.35126,405.9126,407.84076,485.45874,485.3609,542.3155,552.757,561.4143,561.45984,540.8401,541.8976,578.2217,580.70416,0.9878067,0.968644,0.97276783,0.75789297,0.8306956,0.9903606,0.99010956,0.93026245,0.9266554,0.8749589,0.86825097,0.88156223,0.8697258,0.34912992,0.32251322,0.08879006,0.0833351
544,628.56445,643.0847,614.15186,663.3523,593.679,691.1394,569.3248,690.7094,558.3312,649.8937,577.9459,668.9305,584.8761,669.58496,559.75397,643.1277,592.6845,340.31708,326.45898,327.9521,335.35486,338.3694,405.40167,407.6471,485.34113,485.88507,540.75964,552.8308,562.0862,562.4137,545.8546,547.28894,578.9243,582.063,0.987782,0.9685996,0.9725971,0.75875616,0.8283707,0.9901241,0.9901158,0.92988056,0.92810315,0.8754946,0.87074375,0.8783171,0.86734176,0.3242059,0.3013161,0.07744244,0.073337734
545,628.67035,643.1333,614.2232,663.2355,593.7246,690.8388,569.43115,690.3266,558.10956,650.391,577.5029,667.3536,584.0763,666.0787,559.5788,638.66406,593.64667,340.53064,326.52087,327.971,335.07587,338.02618,405.32764,406.96936,485.20728,484.57104,540.36993,551.7175,559.8809,559.792,547.95667,548.6414,578.89606,581.3445,0.98763585,0.9678248,0.97241473,0.75711554,0.83006334,0.99026704,0.99053204,0.9301373,0.9311595,0.87600756,0.87476397,0.8818989,0.8727704,0.32761976,0.30766505,0.07713905,0.07368755
546,628.7746,643.25055,614.3701,663.31744,593.8,690.916,569.7034,690.21936,558.5539,649.6206,578.2655,667.66956,584.6287,667.0626,559.87604,638.1821,592.7655,340.46643,326.4823,327.92145,335.09534,337.96985,405.11383,407.0547,485.07916,485.6601,542.4118,555.44824,556.98694,556.95856,540.1122,540.5525,577.8745,579.611,0.98780024,0.96863335,0.97251934,0.761899,0.83068776,0.9909603,0.99070024,0.93342733,0.9294591,0.8784553,0.87095076,0.8949324,0.8837801,0.392528,0.36353028,0.105250925,0.09872708
547,628.8058,643.18695,614.32446,663.2473,593.8104,690.86035,569.6809,690.3666,558.4112,651.3936,577.65814,667.41235,584.3427,667.78326,560.346,639.92126,593.77484,340.3072,326.18958,327.7879,334.71466,337.96088,404.93475,407.0655,485.10107,485.54236,540.60114,553.61633,556.85114,557.0349,542.67523,543.55475,577.80023,580.21954,0.9878485,0.9684243,0.9727687,0.75887316,0.8318813,0.9907801,0.9907353,0.9325049,0.93061155,0.8782803,0.87349635,0.8925743,0.8822974,0.37587735,0.35026556,0.09674135,0.09138781
548,628.8555,643.1974,614.5104,663.22034,594.11127,690.6468,569.41504,690.36743,558.6282,654.06866,579.17346,666.58167,583.4866,671.08154,562.3266,642.011,595.1772,340.1405,326.04883,327.6717,334.64056,337.84357,404.75647,407.16394,484.46997,486.1518,537.2719,550.798,555.5122,556.0418,538.24225,539.24774,578.396,580.46606,0.9880041,0.9696214,0.972838,0.7642485,0.8302296,0.9912203,0.9902059,0.93412864,0.9230888,0.8789959,0.86335635,0.9001355,0.8852904,0.42727274,0.38876298,0.12254274,0.11249182
549,628.77625,643.02423,614.51776,663.1518,594.26733,690.21423,569.508,690.42395,557.9799,654.39685,578.48096,666.292,583.4407,672.7204,562.70294,646.4077,595.5423,340.05084,325.90918,327.6184,334.23218,337.60132,404.12256,406.80792,483.56592,485.21448,536.5426,548.0583,553.4049,554.19904,540.0307,541.6144,578.9702,581.66595,0.9881561,0.97006536,0.9729917,0.7665769,0.82885164,0.99129915,0.9903816,0.9358218,0.9253669,0.88316464,0.86868113,0.90660435,0.8926405,0.44398424,0.40562928,0.12777734,0.11759797
550,628.99084,643.202,614.73456,663.2405,594.45447,690.2009,569.42053,690.5152,557.83044,654.70135,580.09894,666.12695,583.69244,671.6316,564.2527,644.71356,598.41425,339.86462,325.73248,327.49182,334.0758,337.53955,404.15515,406.88397,484.23132,485.49585,535.6651,544.75934,553.7278,554.66846,537.81116,539.7853,581.5055,584.3595,0.988199,0.97064996,0.97284555,0.7701308,0.8273544,0.9915949,0.99015176,0.9362351,0.920279,0.88285697,0.8623233,0.9107219,0.8946878,0.4823614,0.43632165,0.15047953,0.13632432
551,628.924,643.20734,614.65173,663.4571,594.6767,690.9335,568.9226,690.64417,557.0621,652.115,579.6446,666.2444,583.1097,670.19727,564.96436,640.5346,599.6898,339.6187,325.50397,327.33112,334.01373,337.6391,404.06824,406.99194,484.82214,485.7019,536.01373,543.49097,557.03296,558.0601,540.39905,543.0054,578.01306,581.9371,0.9876494,0.96931046,0.9719802,0.7678589,0.825367,0.99074197,0.98979783,0.9302938,0.9194139,0.874349,0.85997456,0.8895719,0.8741409,0.3903017,0.35543782,0.10610366,0.09788269
552,629.103,643.3034,614.87933,663.473,594.73126,691.17926,568.6542,691.4314,556.7752,653.69775,579.5722,667.0187,583.48035,673.8856,565.3907,644.7999,600.4417,339.4464,325.37604,327.1187,333.76398,337.23456,403.77893,407.16443,484.11212,486.56116,533.9481,541.376,554.1844,555.4499,533.4116,535.80585,572.18805,575.142,0.9878615,0.9701508,0.9721023,0.77206624,0.8246701,0.99121726,0.98990226,0.9334372,0.918162,0.87926817,0.86008674,0.89885914,0.88198024,0.4374617,0.39522016,0.13048273,0.1189155
553,629.3662,643.64386,615.04224,663.88226,594.7832,691.48346,568.07007,691.2061,555.9511,652.0714,578.7112,666.7317,582.5903,674.13635,565.4603,644.8723,601.42084,339.5733,325.36682,327.175,333.70197,337.29242,404.08966,407.28156,485.30786,486.59357,533.7838,539.6959,555.9252,557.2616,535.487,538.51086,572.4951,576.8007,0.9877633,0.9695734,0.9722501,0.76702857,0.8267114,0.9908451,0.9896985,0.9312555,0.9179548,0.8773348,0.86092937,0.88914144,0.8721745,0.39691442,0.35916814,0.110465705,0.1011821
554,629.2478,643.54846,615.0484,663.94934,594.91016,691.64325,567.5679,691.78394,556.14197,651.4121,582.21594,668.3776,583.7877,677.1919,567.4326,647.75806,603.45703,339.54132,325.3277,327.09045,333.60797,337.09546,403.2921,408.22162,485.52655,491.00885,531.57684,538.05115,554.871,557.0976,530.8186,534.68286,569.0802,573.1604,0.9875387,0.97039115,0.97127503,0.77559525,0.81883,0.99070954,0.9886289,0.930518,0.90691626,0.8762456,0.8480842,0.8806875,0.8573419,0.39011997,0.34299755,0.11104822,0.09920871
555,629.3711,643.6547,615.1169,664.4144,595.1514,692.19305,567.41205,691.6621,556.1922,651.8343,585.6544,669.5324,584.6454,679.4502,569.88794,648.3026,605.59094,339.60498,325.09192,327.1316,333.0652,337.1194,402.47546,409.61823,486.84204,496.93646,529.7696,537.3288,552.794,556.0738,528.563,533.35187,565.97504,569.7644,0.98732924,0.9701747,0.97073126,0.77828234,0.816766,0.9907516,0.98870695,0.92964303,0.9050753,0.8751987,0.8462316,0.87916446,0.8551966,0.3935136,0.346101,0.11365765,0.10166016
556,629.474,643.5968,615.3259,664.21124,595.4533,692.7252,567.42487,692.1616,554.35645,652.4371,580.7738,670.09,584.933,680.33484,569.1524,651.8534,608.31616,339.08337,324.78485,326.88025,332.80023,336.99597,402.80914,408.28766,486.02264,491.20093,529.6384,534.3704,552.1963,554.9143,524.82007,529.5377,561.96454,567.00134,0.98748624,0.97037995,0.97088635,0.7781558,0.81679547,0.9906833,0.9888394,0.9297552,0.90746415,0.8764657,0.8506508,0.8786337,0.8560746,0.39210343,0.34690818,0.11355725,0.102145046
557,629.6623,643.6861,615.4787,664.22925,595.49976,692.9721,566.73175,692.8168,556.02527,653.8219,597.2167,671.17395,585.7365,680.2383,573.45746,652.1414,615.6352,338.7929,324.51752,326.54987,332.661,336.87555,402.3562,409.44904,487.8772,498.46155,531.21906,542.217,555.40375,559.0761,527.3097,531.9828,566.5134,569.5421,0.9871545,0.97041833,0.9697751,0.7826024,0.81107885,0.9905525,0.98763025,0.9286525,0.89574045,0.87406313,0.83518666,0.8604233,0.8285861,0.34840938,0.29710168,0.09580481,0.08383149
558,629.92664,643.9545,615.56024,664.4386,595.2938,693.2709,566.5618,692.739,555.4884,651.8694,592.28925,672.2859,586.40045,680.41736,573.14417,653.6829,615.1624,338.453,324.1521,326.13562,332.5498,336.75006,402.35815,409.88904,490.1499,501.14154,530.5012,539.5971,555.59467,559.3041,533.2915,538.03784,566.2145,569.1859,0.98715854,0.96990293,0.97002876,0.7775184,0.8133366,0.9902228,0.98798496,0.9266963,0.89968026,0.8722855,0.84077996,0.8556564,0.82708955,0.31971008,0.27624816,0.08184227,0.072781235
559,630.07153,644.0541,615.6046,664.5831,595.2622,693.275,566.218,692.31177,557.175,650.94666,602.5196,674.08545,587.93353,682.75885,578.0476,656.42395,620.6261,338.37842,323.97974,325.9544,332.43195,336.68933,401.393,410.6266,492.80847,508.2464,531.2198,542.6393,555.7623,560.40717,536.3463,541.39984,566.08984,567.9028,0.9870005,0.9689288,0.9697152,0.7747612,0.8145838,0.99028087,0.9887078,0.9266219,0.90546864,0.8728628,0.84796214,0.85495585,0.82927835,0.30741546,0.2700991,0.0758073,0.06862593
560,630.2989,644.27484,615.62274,664.7257,594.94714,693.48535,565.9125,691.69934,557.3602,649.29126,602.0312,674.5989,587.8897,681.75964,576.2761,655.43134,618.3508,338.14667,323.67657,325.64197,332.21313,336.5207,401.40875,410.72882,496.05908,511.28113,531.11444,540.56323,556.6653,561.2008,538.528,543.39343,564.8195,566.22815,0.98687035,0.96835464,0.96974045,0.77020013,0.8163581,0.98999846,0.9886095,0.9246855,0.9051473,0.87040824,0.8478842,0.8452468,0.819729,0.28143013,0.24764702,0.06654811,0.06047401
561,630.4541,644.26746,615.5902,664.628,594.8121,693.66785,566.27576,691.91986,554.2837,648.1832,587.6597,675.3978,588.23083,682.1737,572.7991,659.4819,613.7863,337.94867,323.41937,325.5797,331.61255,336.4478,401.14343,409.83447,495.51587,507.06775,530.774,536.3297,559.5073,563.6791,548.30237,553.85645,565.089,568.7196,0.9870994,0.9676254,0.9708021,0.7589799,0.8212647,0.9891695,0.98914146,0.9228521,0.9163129,0.87134105,0.86421525,0.8349272,0.81769824,0.22633326,0.2070924,0.046293944,0.04370722
562,630.5842,644.35974,615.67474,664.5091,594.7335,693.66003,566.2024,691.7529,553.83386,647.49274,584.57745,675.78204,588.5042,681.6184,571.91144,658.516,612.5733,337.55634,323.16876,325.30493,331.57764,336.39313,401.11603,409.76562,495.76733,506.72827,530.80853,533.75696,560.60486,564.6791,546.68835,552.3911,562.8799,566.6078,0.9870267,0.9668921,0.971087,0.7518048,0.8252338,0.98883516,0.9891437,0.92056185,0.917222,0.8685167,0.8657009,0.82518387,0.80987537,0.2110669,0.19514745,0.042683065,0.040640175
563,630.6295,644.21344,615.64557,664.1584,594.6077,693.79376,566.39386,691.5437,553.386,646.8731,580.452,676.0571,588.39557,683.1427,570.18195,659.9756,609.91547,337.41937,323.0589,325.30408,331.2082,336.30884,401.1308,408.9983,496.01105,504.37592,530.95624,531.9787,561.89197,565.59424,545.36957,550.91565,559.4724,563.7241,0.9868423,0.9661225,0.97135615,0.74367166,0.82804406,0.9880177,0.9886501,0.91633904,0.91648936,0.8633782,0.8649839,0.80607414,0.79261863,0.18353039,0.17175415,0.036337137,0.034964055
564,630.58075,644.14233,615.5532,664.19763,594.5722,693.7067,566.5032,691.3391,553.88416,646.15753,581.63385,676.4727,588.81433,683.3922,571.41,660.0311,610.0408,337.38342,323.0666,325.29883,331.2105,336.31738,400.85474,409.0401,497.10266,506.27032,531.1532,532.602,563.1107,566.96704,550.60596,556.25085,559.85535,564.10126,0.9865011,0.9655659,0.9708048,0.74289334,0.82539296,0.9872538,0.98807895,0.9122181,0.9137387,0.8574536,0.8604892,0.78568995,0.77252924,0.15304509,0.14407319,0.028670251,0.027783483
565,630.7685,644.29376,615.70593,664.0962,594.44824,693.92035,566.1879,691.2602,553.943,644.4874,580.77936,677.3793,589.22437,683.7148,570.21643,660.1431,609.11914,337.37244,323.2154,325.30457,331.5492,336.3866,401.28522,408.7495,497.98413,505.55975,531.4531,532.2084,562.91254,566.43774,548.1304,553.5405,556.9912,561.5823,0.986138,0.96461976,0.970739,0.7357092,0.82789516,0.9862597,0.9873128,0.9060255,0.9098115,0.84922266,0.85492355,0.7589331,0.74690706,0.13221732,0.12527281,0.02467379,0.024021834
566,630.63586,644.15625,615.5292,664.12915,594.45184,693.77515,566.1613,690.8446,554.27716,643.655,584.41785,676.8886,589.00323,681.8413,571.052,657.8325,609.9615,337.37714,323.10608,325.28894,331.48077,336.55762,401.0036,409.38605,498.97485,508.67517,531.1387,533.4431,562.9699,566.86633,550.4537,556.10254,557.3051,561.53033,0.98589814,0.96463776,0.96992487,0.74095845,0.8229273,0.98610187,0.98698854,0.9047439,0.9064557,0.8472941,0.8500844,0.74994725,0.73597485,0.124133736,0.11678511,0.022779346,0.022086322
567,630.2656,643.9216,615.40234,664.0937,594.5612,693.2965,565.898,690.9448,555.61597,648.0692,590.3334,675.9792,588.3352,686.23517,574.2737,659.89954,611.72614,337.06104,322.9002,325.00598,331.71442,336.4317,400.3601,409.609,495.38293,509.0249,530.28784,536.2293,556.8414,561.3356,539.4117,544.9186,555.08203,557.76984,0.986356,0.966537,0.9701321,0.7525288,0.8226396,0.98801804,0.9873292,0.91448164,0.9025308,0.8564272,0.84415776,0.7989202,0.775568,0.19083515,0.17135483,0.040301263,0.03752178
568,630.18536,643.9031,615.3721,664.1709,594.5484,692.9942,565.78107,690.48724,558.5662,648.10913,603.6426,675.9249,588.3783,689.0835,579.24225,661.7743,616.57886,336.89795,322.7317,324.81384,331.73743,336.33374,399.9289,409.90088,496.22205,512.81445,532.6975,541.45844,556.9872,562.0692,537.6615,543.0435,559.6885,561.00574,0.9864646,0.9669939,0.9699872,0.7565696,0.8219805,0.98881066,0.9873315,0.91833186,0.89952445,0.85958576,0.83938015,0.8121898,0.78379536,0.21786946,0.19162127,0.04832968,0.0441477
569,630.26526,644.07043,615.42737,664.13715,594.54315,692.6578,565.832,690.54474,555.76294,645.368,590.39124,674.09955,586.40344,683.1529,571.54584,659.7006,607.9964,336.32233,322.37183,324.2989,331.88434,336.2119,400.252,408.54907,494.3676,506.08594,530.9226,537.28357,559.1401,563.14624,545.84906,551.2782,560.2362,563.70886,0.9868401,0.966329,0.97103,0.748006,0.8269356,0.9884771,0.9886613,0.9201017,0.9162774,0.8667458,0.8627212,0.8180294,0.80127496,0.19474208,0.17932996,0.038627744,0.036664993
570,630.4595,644.39764,615.7217,664.3754,594.96106,692.9608,566.31854,689.5063,557.36084,642.78125,593.1927,673.0303,586.2702,677.0027,571.3021,648.5958,609.85657,335.91144,321.98822,323.88153,331.73077,335.99298,400.3562,409.73138,492.37927,507.18286,531.4475,539.138,559.90295,563.968,540.08875,545.23083,559.1853,561.0207,0.986501,0.96576774,0.9701183,0.75066227,0.8258532,0.98877424,0.98846424,0.91944444,0.9110403,0.86402565,0.85413206,0.81059945,0.7901584,0.19885233,0.17969844,0.04131016,0.03855002
571,630.39154,644.4386,615.6501,664.5852,594.9782,693.045,566.14594,688.8029,557.9281,642.7333,598.15674,671.891,585.33655,674.7313,572.471,644.69147,612.26575,335.63434,321.69885,323.61316,331.5769,335.82843,400.1239,409.2708,492.3783,507.40826,532.0921,542.8745,559.1311,563.1137,539.9949,544.6598,560.89264,562.1552,0.986423,0.96520936,0.9699658,0.75074124,0.82766294,0.9891393,0.9889781,0.9201803,0.91372776,0.8638598,0.85545033,0.8178848,0.798968,0.2098231,0.1909551,0.04415539,0.04138702
572,630.0744,644.2504,615.41626,664.7162,595.1364,692.7897,566.31525,688.9872,557.072,643.756,596.46533,671.26056,584.8882,674.9048,573.315,646.1423,612.2591,335.48572,321.47192,323.3957,331.53467,335.77063,399.75958,409.32764,490.47705,506.49304,531.5781,542.3722,559.83875,564.02795,546.7996,551.7235,564.68835,565.92065,0.9864911,0.96599776,0.9696467,0.7567589,0.8215916,0.98887277,0.9886633,0.91975313,0.91233253,0.8637283,0.85392797,0.81669736,0.79707456,0.19736937,0.17925331,0.039575577,0.037136883
573,629.92316,644.2109,615.2987,664.9326,595.28546,692.9206,566.63477,689.09106,556.0102,645.30273,590.9673,670.4899,584.02405,673.8957,571.01953,646.43207,608.773,335.1787,321.19897,323.13916,331.56268,335.74677,399.99994,408.07037,489.18353,501.44995,531.329,541.7882,558.95557,562.48834,553.6845,558.3589,569.2712,571.66003,0.9867933,0.9667073,0.9700389,0.7603335,0.8209118,0.9890839,0.98913234,0.9221074,0.9172871,0.8664365,0.85926604,0.8337805,0.81731,0.20800856,0.19075745,0.040369093,0.038179576
574,629.9181,644.1807,615.4073,664.82416,595.4883,692.5953,567.1518,689.53394,556.8429,648.2549,592.66516,670.1752,584.30414,674.32855,571.42035,647.773,608.976,335.03333,321.1115,322.9972,331.53528,335.5664,399.7934,407.5467,486.91687,499.1784,531.4093,543.64026,556.9667,560.4251,553.225,557.60486,572.8935,574.9021,0.98711383,0.9676845,0.9703927,0.7645558,0.82104635,0.98975885,0.98933184,0.9265671,0.9177586,0.8717399,0.8595694,0.8540499,0.8358724,0.24737626,0.22361928,0.05042073,0.046964347
575,629.82196,644.22876,615.38855,665.03754,595.574,692.9459,567.54205,689.4137,558.657,646.01544,594.97577,670.6806,584.78906,673.907,570.8957,644.2752,606.20996,334.93066,321.07233,323.01465,331.6441,335.67474,399.76727,408.03424,487.3003,500.83917,533.19635,547.2561,557.238,560.797,548.6298,553.2993,575.40924,577.7832,0.98720634,0.9677708,0.97055066,0.76673245,0.82362545,0.9904195,0.9899478,0.9294074,0.9201932,0.87377167,0.86053395,0.8682723,0.85114866,0.29040754,0.26283908,0.06408292,0.05951193
576,629.935,644.35364,615.5199,665.08777,595.7167,692.4707,567.66486,689.72076,558.40967,648.984,592.4434,670.3318,584.9013,674.2603,571.412,645.2245,606.626,334.87622,321.03516,322.94415,331.72803,335.68353,399.5193,408.1515,484.34546,498.7964,530.51764,544.29626,555.4787,559.2999,548.2241,553.45605,572.99835,575.86646,0.9874178,0.96802497,0.97088563,0.76604533,0.8246374,0.99061316,0.99019384,0.93127036,0.922284,0.87748885,0.8648251,0.8757404,0.8592425,0.30411524,0.2755239,0.06753522,0.06266627
577,629.567,644.1218,615.2899,664.9608,595.7497,692.5068,567.7196,689.2029,557.6009,647.69885,585.37616,669.82587,584.3902,670.7377,567.29956,641.6445,603.1017,334.60608,320.86743,322.67072,331.7583,335.41095,399.78906,406.77454,484.1432,493.906,531.0862,540.2867,554.35175,557.25977,547.58014,552.5708,570.20856,574.23755,0.98738813,0.96857476,0.97032666,0.77278185,0.8194859,0.9905746,0.99014133,0.9310905,0.9215242,0.8760319,0.8626784,0.877082,0.8611684,0.30594367,0.27666473,0.06821996,0.0632197
578,629.70746,644.22046,615.3567,665.0808,595.80725,692.2452,568.0656,688.61426,557.6668,647.94867,585.3705,669.7644,584.7625,669.88257,568.2722,641.86536,604.0645,334.76514,320.94507,322.78735,331.63898,335.3994,399.6817,406.5346,484.18213,493.4475,530.3191,539.3423,554.8529,557.7485,556.1942,561.184,574.6571,578.8611,0.9873315,0.9679464,0.9704289,0.76892287,0.82079554,0.9903401,0.99034655,0.9302584,0.9250908,0.8758434,0.8679298,0.8764223,0.86298466,0.28457984,0.26110995,0.058764398,0.05527231
579,629.7033,644.2767,615.4458,665.1344,595.91064,692.09894,568.6558,688.44666,557.4146,649.5903,583.0294,668.69135,584.145,669.2278,565.4372,642.04236,600.8372,334.51312,320.81982,322.6286,331.76178,335.3567,399.89984,405.41486,481.99548,488.5501,529.14124,538.13434,550.57465,552.78516,546.0754,550.20557,570.53125,574.2535,0.9877685,0.96920025,0.97089946,0.7740425,0.82090545,0.9911457,0.9907391,0.9354099,0.9266347,0.88323444,0.8707844,0.8965399,0.8827142,0.36304235,0.3300234,0.08639169,0.0799382
580,630.01227,644.63806,615.7487,665.1646,595.8615,691.7331,568.408,688.9926,557.50006,648.9858,581.4061,668.54047,584.0262,668.54846,564.7203,641.60364,599.5275,334.73572,321.1765,322.6864,332.16547,335.15192,399.90125,404.9972,481.41364,487.52972,530.04474,537.64594,550.65155,552.61816,546.99274,551.0248,570.4877,574.4103,0.98772955,0.9685389,0.9713125,0.76740915,0.8253454,0.990945,0.99082553,0.9346062,0.9287783,0.88250166,0.8739254,0.89394915,0.8814907,0.34840265,0.31931597,0.08054632,0.07512376
581,630.39886,644.9919,616.1798,665.063,595.93726,691.3171,568.37415,689.10034,557.55426,649.87915,581.1288,668.2808,583.92883,668.79205,564.44916,642.994,599.5643,335.16376,321.7025,322.8817,332.49963,334.826,399.96143,404.32123,480.88306,486.59503,529.51587,537.6114,550.95953,552.53204,548.741,551.75256,571.9125,574.6769,0.9878473,0.96792185,0.97205645,0.7592325,0.8315829,0.99098825,0.9911583,0.9355072,0.9329909,0.8849205,0.88064504,0.8962374,0.8855372,0.34702015,0.3214331,0.078682154,0.074064314
582,630.4801,645.06744,616.253,665.106,595.947,691.1797,568.4967,689.2609,557.57056,650.215,581.14185,668.1155,583.84076,669.14185,564.2774,644.06415,599.0944,335.0758,321.66296,322.83893,332.4709,334.789,399.78015,403.9895,479.89935,485.27606,528.957,537.0255,550.8049,552.3567,547.79254,550.88794,571.6122,574.57495,0.9878895,0.9679811,0.97221905,0.7576817,0.8320004,0.99090576,0.9910327,0.93552375,0.93274677,0.8855561,0.88096106,0.89563394,0.88465524,0.34620604,0.32017457,0.0785979,0.073842645
