frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
438,617.81067,620.5823,614.183,638.8289,616.4667,694.9658,618.5752,796.7388,674.91656,660.5339,666.82275,735.3752,683.4244,707.82776,674.48285,714.1674,726.2149,429.9364,421.53143,424.69257,399.51904,409.891,384.86627,393.70465,448.39984,448.48596,443.63892,445.28235,423.42236,423.03418,436.7088,431.8098,468.37543,451.135,0.41648436,0.59482455,0.11421463,0.5797238,0.029378504,0.81641674,0.27873114,0.94204426,0.1931704,0.92062736,0.34897882,0.37343013,0.15301105,0.06401241,0.017604917,0.014412552,0.0055887103
439,616.81793,619.8889,613.04834,638.9378,615.171,695.5733,617.1062,796.86115,672.49457,658.38257,665.1168,736.7832,683.3446,707.0067,672.889,712.86774,725.3395,430.8708,422.41797,425.4879,400.34607,410.4923,385.56085,393.3874,449.133,447.2373,444.13208,445.06097,423.5548,422.68347,438.4201,432.86584,471.00366,452.74915,0.40799347,0.5843401,0.1125204,0.56533843,0.02915284,0.8060916,0.27559298,0.9385836,0.19684076,0.9174166,0.354456,0.37308764,0.15655729,0.06459245,0.018176734,0.014543682,0.0057353675
440,613.2603,616.5481,610.26654,636.73334,615.0265,693.98596,620.19574,797.73486,680.81085,658.8366,667.38104,737.6656,686.8978,705.1958,673.2992,712.5576,724.0183,430.9572,422.76074,425.56793,401.55444,411.0739,386.89575,394.05786,450.1424,447.1416,445.15955,445.26776,423.58606,422.0387,435.39368,429.10828,467.8402,448.62085,0.42007452,0.6035136,0.107456714,0.6084384,0.026174605,0.8075801,0.28202415,0.9355997,0.19868195,0.9138262,0.3564449,0.35758346,0.15131435,0.0619722,0.017903209,0.014239281,0.0057435334
441,613.49274,616.6629,609.8978,636.65137,613.5291,694.1816,619.06006,797.43134,679.148,660.0659,667.46313,738.3107,686.68823,706.52313,673.93823,713.39026,724.3927,429.5822,421.26965,424.29462,399.83826,409.94012,385.3628,392.8869,450.10846,447.3709,444.14813,444.16418,425.57422,424.28058,436.12006,430.0655,469.55737,450.29498,0.41385755,0.59963226,0.10624373,0.5925625,0.025712669,0.80647886,0.26736084,0.939199,0.18830281,0.91761106,0.34549478,0.3539795,0.14419645,0.05988452,0.016493678,0.013649315,0.0053194463
442,614.45667,617.56067,610.7658,637.1989,613.96783,694.4567,618.6621,797.77435,678.0192,661.44244,667.56726,738.0475,686.0812,708.5782,675.3991,715.5485,726.37354,429.75977,421.4356,424.502,400.0169,410.2304,385.6753,393.27832,450.1911,447.49622,444.5926,444.45325,425.23633,424.10425,436.4862,430.5728,470.22687,451.06116,0.41275513,0.5981171,0.107465476,0.5873046,0.0261873,0.8067546,0.26375413,0.94020927,0.18536445,0.91872835,0.34199673,0.3549932,0.14294875,0.059607774,0.01628068,0.013495266,0.005225837
443,613.2311,616.3203,609.8852,635.9373,613.8289,692.7611,618.955,797.2569,680.3708,662.62573,668.7882,735.47345,684.7452,707.6195,675.39435,714.8885,725.4774,430.05243,421.88074,424.86475,400.70306,410.78436,385.85828,393.75287,449.50714,447.7171,445.9239,445.92816,422.66803,421.65808,431.42603,425.79144,464.2694,445.49243,0.40616378,0.5965353,0.10302943,0.5993629,0.02522409,0.8098912,0.2559415,0.9426701,0.17760503,0.9212111,0.33266088,0.35268843,0.13794237,0.06135544,0.016337425,0.014310122,0.0054335594
444,613.4815,616.7237,609.68036,636.5463,612.5388,693.2778,616.6733,797.03595,676.4278,663.3781,668.5132,736.64966,684.02936,708.888,675.4281,716.0683,726.8101,430.7279,422.51025,425.54633,401.3595,411.56396,386.35846,393.9726,448.81525,446.86157,445.98718,446.96008,420.8266,419.93536,432.04315,426.43396,462.3678,443.2932,0.3987367,0.58274245,0.10569531,0.5739699,0.027397841,0.81088,0.2600274,0.9450983,0.18552259,0.92497987,0.3448002,0.3731051,0.14856794,0.06617141,0.017572284,0.015289992,0.0057793856
445,610.8116,614.0632,607.81903,634.4703,613.18195,691.3426,620.4905,797.56226,685.53796,664.3272,670.9829,735.89166,686.79614,706.0812,675.62305,714.3444,724.3886,431.31537,423.21393,426.10254,402.5185,412.37683,387.55017,395.46063,449.82782,448.71906,445.4027,446.83704,420.00177,418.8545,427.99805,422.25854,458.79803,439.86218,0.41792586,0.6021292,0.10590565,0.61135733,0.026187122,0.81397927,0.2745164,0.94109684,0.1925393,0.9207177,0.35280842,0.3581689,0.14572409,0.064940065,0.018058956,0.015458614,0.0060575604
446,613.1279,616.2037,610.07764,635.9235,614.819,692.0562,620.7288,796.57837,683.62134,664.2677,670.89264,734.4208,685.1558,705.9462,675.24786,712.784,723.18195,431.07257,422.99976,425.91003,402.04236,411.9223,386.9618,394.80127,448.956,447.65973,444.64447,446.12335,420.1214,419.02448,430.88666,425.21887,461.13727,442.42944,0.4051417,0.586813,0.103438824,0.59792155,0.026372403,0.81133723,0.2723606,0.9405234,0.19296607,0.9200274,0.3523652,0.36950737,0.15211987,0.067436606,0.018861204,0.015917718,0.0062536895
447,610.36066,613.8694,607.32935,634.99023,612.8424,691.95593,620.1752,797.1894,683.97614,664.86163,670.46106,736.07294,686.29645,704.11224,673.51385,710.79694,721.1954,431.68713,423.56653,426.3766,403.02808,412.6397,388.30487,395.56146,448.96948,446.7527,445.69946,446.62775,420.9082,419.40753,432.37927,426.2511,462.26874,442.95746,0.4166399,0.6072194,0.10484767,0.6178795,0.024967521,0.8040713,0.26731825,0.9344716,0.1834091,0.9128471,0.33907223,0.35617685,0.14722356,0.065806985,0.018605083,0.015967816,0.0063351095
448,612.43445,615.5753,609.5042,635.6368,615.04785,691.8052,622.92126,796.19086,686.82904,665.58716,671.2363,736.5522,688.7278,704.13684,674.73987,711.48096,721.5195,430.935,422.86963,425.71265,402.3261,411.9486,387.76294,395.3272,448.62024,446.79382,445.04224,445.85297,421.52954,420.1336,434.45715,428.44806,463.55328,444.57306,0.41467237,0.5977975,0.104127795,0.6117997,0.02572313,0.80639803,0.27959514,0.93418694,0.19493955,0.912874,0.35276383,0.36840388,0.1571275,0.06848085,0.019857556,0.01640743,0.0066275
449,609.9177,613.32965,607.3016,634.66876,614.5311,691.38544,624.8262,795.6647,689.87354,665.6033,671.2453,740.61566,694.0047,705.22974,676.67365,714.01276,723.0626,431.68213,423.61737,426.3111,403.51508,412.66852,389.34766,395.96985,449.11664,445.6977,445.50208,445.57935,420.2234,418.3244,434.94775,428.25983,463.2624,443.31793,0.4386008,0.6205545,0.1073415,0.64154804,0.025773287,0.81109345,0.30511633,0.9301929,0.21065274,0.90862346,0.37090486,0.37152442,0.16666949,0.069156885,0.021175385,0.016447186,0.0069333315
450,603.0321,607.0206,600.1563,631.62665,609.14746,692.10443,622.8235,794.83386,686.7264,658.2599,665.39636,747.4014,698.4486,705.34784,674.9705,714.1374,722.0894,431.776,423.36865,426.15027,403.7,413.1422,391.23145,395.8628,450.83093,443.02594,446.25256,446.1089,420.35828,417.1537,434.4549,425.86755,459.1819,436.41046,0.4642482,0.6372345,0.11429468,0.6511433,0.0264619,0.8035724,0.34365627,0.9189131,0.25149745,0.8993431,0.42047474,0.3589868,0.17794967,0.06441358,0.022254676,0.015316486,0.00709942
451,604.26917,607.8716,601.41626,631.43195,610.14636,691.44434,623.19836,795.008,687.6016,660.4092,666.7132,745.8377,697.7468,707.4476,677.4396,716.3479,724.0305,431.5968,423.1983,426.13464,403.21442,413.1087,390.2834,396.123,450.55505,445.09308,446.77356,447.9181,420.61713,418.08716,435.7542,427.99054,462.7425,440.89258,0.45072946,0.6279241,0.10909724,0.64741385,0.026099652,0.8103949,0.32908303,0.9267855,0.23631564,0.9058621,0.4018406,0.36725903,0.1737881,0.06489727,0.021151513,0.01494655,0.006629467
452,601.03625,604.9856,598.7687,629.8519,609.71704,690.34576,625.18445,795.3533,692.2089,660.6619,667.3817,747.09064,700.7359,705.48224,676.933,715.5522,722.6865,431.1886,422.8819,425.55212,403.62073,412.7514,391.4737,396.0913,451.40765,444.05524,446.258,446.91846,422.74573,419.4345,436.65295,427.98505,464.7871,441.7948,0.47055498,0.64791673,0.10861045,0.68266344,0.02489242,0.81523776,0.35130197,0.9211014,0.24582529,0.89838314,0.40763208,0.36205292,0.17760575,0.06350991,0.021681339,0.014689267,0.0067590177
453,602.972,607.00494,599.9596,631.6664,608.5643,692.4085,620.457,794.84753,681.87463,661.9686,665.1946,747.8279,697.3362,706.7486,675.2538,715.4211,723.5363,432.6527,424.091,426.92938,403.86218,413.37842,390.9228,395.7884,450.60236,443.8955,447.82404,448.82568,423.177,420.37842,442.52118,434.3645,471.77905,449.2422,0.44772574,0.6395002,0.105860114,0.65857387,0.024443626,0.810412,0.31338993,0.92786396,0.21472618,0.90428203,0.37280124,0.37620512,0.1738981,0.06598437,0.020395845,0.014824748,0.0063233674
454,604.09875,607.91095,601.48254,631.8434,610.68274,691.6186,623.1306,793.74457,685.71155,661.10846,665.9817,746.8202,698.57074,707.00354,676.7656,716.17847,723.7789,431.73914,423.38196,426.10083,403.41602,412.60162,390.42365,395.45032,450.21008,443.9638,448.20508,449.20148,422.52777,419.7693,440.14838,432.12885,468.01288,445.92145,0.4568244,0.6392014,0.10729194,0.66576797,0.025256127,0.81972355,0.3381557,0.9300326,0.23758146,0.90706086,0.39823636,0.38317993,0.18248522,0.066011876,0.021172702,0.014620483,0.006410271
455,605.0587,608.7425,602.45337,632.1982,611.3811,691.5157,623.5243,793.32697,685.87646,660.11896,665.45984,746.02826,698.1447,707.12494,677.32886,716.3719,724.0365,431.34393,423.05774,425.7597,402.9674,412.11316,389.70776,394.86444,450.18805,444.3064,447.38855,448.66943,422.82257,420.1831,441.4903,433.6726,469.7561,447.9402,0.44806665,0.6242426,0.10555157,0.6517574,0.025943577,0.8226497,0.34464014,0.93254197,0.24682918,0.9099691,0.40821016,0.398297,0.19227627,0.068713725,0.022127926,0.014898419,0.006539762
456,605.5572,609.4123,602.8438,632.1561,610.58154,690.2543,621.318,793.343,685.1958,658.3132,664.94965,742.24506,693.7886,705.4141,675.5585,713.9228,722.2212,428.82446,420.7503,423.2945,401.19592,410.00537,388.1772,393.75793,450.2671,445.42053,446.37134,447.5927,426.91516,424.5813,439.83972,432.58252,469.2754,448.14648,0.44747525,0.62321407,0.107999146,0.6396065,0.025870532,0.82145053,0.32708004,0.93428695,0.23015285,0.9112376,0.38875642,0.3754346,0.17181495,0.061542213,0.018980742,0.013585001,0.005780697
457,606.4364,610.09106,603.54266,632.36646,610.68866,690.4818,620.5086,793.25616,683.27203,657.5381,664.38794,741.52856,692.47833,708.02686,677.37964,716.4822,724.6491,429.25018,421.1219,423.8239,401.24512,410.51703,387.86432,393.961,450.00024,445.86346,446.75543,448.18884,425.88086,423.91687,439.61603,432.7597,469.45276,448.7284,0.43596366,0.60703397,0.106919765,0.62188447,0.027026266,0.8230451,0.32520348,0.9377916,0.23347217,0.9154819,0.39376718,0.38495415,0.1750724,0.06256482,0.019126534,0.013523459,0.0057097077
458,604.2988,607.9202,601.0348,631.136,608.36115,691.36707,618.3817,793.6075,678.5535,660.65204,663.5815,745.5346,694.64215,710.1602,677.9993,719.42413,727.23096,430.40674,421.91882,424.8988,401.35565,411.27838,388.1864,394.0597,450.77496,446.16388,447.54944,449.91162,426.0183,424.04688,445.1554,438.00183,477.73364,456.141,0.43916473,0.6251394,0.10590419,0.6365088,0.026243776,0.8280628,0.31363004,0.94110906,0.21380344,0.9169264,0.36841393,0.39605618,0.17484272,0.06405899,0.018412322,0.0132728815,0.0053584278
459,606.08484,609.65094,602.4752,632.51685,608.8163,692.64966,617.4562,793.1109,674.22736,661.9727,662.5988,747.0729,694.88684,710.97015,677.6055,719.65076,727.82196,431.6516,423.09882,426.1327,402.22345,412.19843,388.7774,394.24072,450.47095,445.14026,447.55426,450.19855,425.79303,423.7953,448.2824,440.93634,481.17896,459.22742,0.44134516,0.63131803,0.10933679,0.6335916,0.0272803,0.82930565,0.31117874,0.9424314,0.20955867,0.9180353,0.36290023,0.40825662,0.1800831,0.06670022,0.018755764,0.013636529,0.005410135
460,606.2348,609.53156,602.853,632.0866,610.105,691.93317,621.1433,791.79675,679.88367,659.7782,662.96936,747.8899,698.3884,711.6437,680.12354,720.9593,728.30835,430.2978,421.85907,424.86584,401.46405,411.37848,388.68726,393.96063,450.55402,444.4848,446.76544,448.91144,424.55835,422.28198,445.95782,438.2702,477.01807,454.78125,0.44524074,0.61982256,0.108995676,0.6294118,0.028193295,0.8288915,0.3388037,0.9390124,0.23967734,0.91588044,0.39955306,0.41173673,0.19327831,0.06826082,0.02084282,0.014048994,0.005927354
461,607.5568,610.6122,604.05475,632.7228,610.9607,692.6021,621.60736,791.95886,679.3423,660.4502,663.5258,747.5692,698.1018,712.5345,681.0062,721.73224,729.62634,430.86194,422.3224,425.52148,401.47607,411.91003,388.29285,394.26172,449.9555,444.8816,447.4001,449.80127,423.5094,421.57,445.99933,438.69196,478.02228,456.32483,0.43062812,0.6081321,0.10488832,0.62166417,0.027985692,0.8257558,0.32541332,0.9398024,0.22926137,0.91628623,0.38728628,0.4129035,0.19021815,0.069562346,0.020773083,0.014341801,0.005945444
462,608.8346,611.6692,605.2656,633.22906,611.94604,693.00775,622.74,792.44586,680.5702,660.70734,663.79736,747.91815,698.9612,712.60547,681.36725,721.80273,729.736,430.94092,422.41272,425.67645,401.5304,412.15338,388.26288,394.37274,450.01117,445.03552,447.47375,450.27356,422.07446,420.12952,444.92267,437.56256,476.5083,454.75122,0.42454457,0.5947318,0.10507637,0.60616195,0.029239863,0.8241582,0.33154237,0.94016284,0.2422983,0.91801023,0.40417147,0.41974002,0.19745967,0.07201624,0.021943867,0.014817297,0.006227106
463,608.1853,611.25244,604.6772,633.4043,611.63403,693.1818,622.54895,792.50195,680.2697,662.0236,664.13873,747.7317,698.5274,711.8136,680.33923,720.8058,728.4584,430.96436,422.4557,425.69543,401.82684,412.33185,388.73828,394.86206,449.8263,444.94543,447.55084,449.7622,421.79785,419.84058,444.1007,436.8072,475.29108,453.8175,0.4482381,0.6233486,0.11238128,0.6301834,0.029115647,0.82830864,0.33989948,0.93832624,0.24054599,0.9153285,0.40002725,0.41434893,0.19549775,0.0710468,0.021863073,0.014831781,0.006283015
464,606.13635,609.81335,602.3195,633.3756,608.7916,693.9979,617.8172,792.9716,672.76215,661.24646,661.6692,748.6254,695.73785,712.7199,678.4598,720.6587,728.7318,433.09113,424.45996,427.6089,403.7334,414.0274,390.55768,395.60455,450.41608,444.24115,447.98254,451.9015,422.1189,419.86823,445.5852,437.7657,475.31482,452.76575,0.44896823,0.6322107,0.11676273,0.6315098,0.029931158,0.82154536,0.32793486,0.93455386,0.22564664,0.9097067,0.37926835,0.39958316,0.18520448,0.06642768,0.020204216,0.014031142,0.005903125
465,602.6806,606.5052,599.3208,631.1227,607.9366,692.2872,620.5792,792.2958,679.38586,659.13837,661.68195,749.7,699.3442,712.54956,680.24713,721.202,728.1037,432.00824,423.47943,426.4754,403.53546,413.46838,391.1776,395.5852,451.31213,443.927,448.16626,451.8899,422.66406,419.81335,444.0547,435.52643,473.89545,450.41833,0.47281215,0.64876926,0.11886948,0.65882236,0.029218048,0.82327384,0.35469127,0.92824423,0.24526346,0.9026113,0.39922294,0.38421097,0.1860556,0.061920285,0.020307124,0.013126045,0.0058619976
466,603.26514,606.8242,599.925,630.9037,608.58466,692.0533,621.4753,792.0911,680.499,658.3231,661.81036,749.9237,700.32336,713.75574,681.76074,722.752,729.46136,431.57397,423.0744,426.12872,403.20093,413.30762,390.96686,395.5285,451.3791,444.04132,448.6377,452.11444,421.4875,418.71503,442.67456,434.21808,472.8297,449.43658,0.47875035,0.64301664,0.12291622,0.64995956,0.0316827,0.83134174,0.37771294,0.9323498,0.27139673,0.9085517,0.42964965,0.39905518,0.19877583,0.063945055,0.021511823,0.013142973,0.0059758127
467,603.01086,606.6343,599.5922,630.5405,607.8137,691.4937,620.4004,793.1565,681.1619,658.45166,662.6931,747.6556,697.7083,712.8116,680.89044,721.40546,728.3443,430.7013,422.2541,425.31256,402.6134,412.80627,390.4956,395.57507,451.47418,445.10358,447.30365,450.73315,422.977,420.42285,440.9499,432.88342,471.13867,448.27197,0.48566437,0.64408475,0.12894389,0.6418385,0.03304872,0.83489335,0.38158172,0.93452644,0.27679878,0.91197425,0.43734673,0.39536908,0.19526762,0.061823577,0.020755708,0.012688547,0.0057584047
468,603.78235,607.2761,599.9816,631.12946,607.40967,692.8191,619.10004,792.7989,676.7479,659.0443,661.74664,749.5769,698.10626,713.32556,680.25385,722.14984,729.55945,430.92755,422.29022,425.5843,402.14014,412.85602,390.04498,395.299,451.49585,445.10608,446.66016,450.19165,423.82123,421.43213,444.07703,436.0631,475.05713,452.19067,0.48232904,0.6444488,0.12894458,0.6354003,0.033257008,0.83710957,0.37929538,0.9373729,0.27442056,0.9145622,0.43442935,0.40872332,0.20139521,0.06365788,0.020819932,0.012728125,0.0056613386
469,602.2057,606.0716,598.59564,630.60803,606.48303,692.03015,618.2139,794.076,677.788,660.3472,662.30896,747.0503,695.4111,710.8887,678.0913,718.92755,726.9164,432.13556,423.6078,426.7019,403.7149,414.02747,391.2021,395.87225,451.29785,444.18927,448.52557,452.20117,422.11792,419.36377,441.52887,433.14545,471.51624,448.06403,0.46916777,0.6453289,0.12238395,0.64628303,0.030339718,0.8242662,0.3440619,0.9327117,0.24165303,0.9089429,0.39932936,0.38264424,0.18021882,0.061379075,0.019507647,0.012994409,0.0056602955
470,600.9708,604.90784,597.527,629.9137,606.19604,691.6673,619.0719,794.1042,679.7017,660.32886,662.57074,747.46045,696.5382,710.62805,678.44244,719.3081,727.137,432.206,423.67255,426.75092,403.8459,414.12726,391.3642,395.98956,451.47858,444.29413,448.95178,452.6449,422.6819,419.7968,441.14612,432.60223,471.68988,448.026,0.47900352,0.65917844,0.121519566,0.66698945,0.029138535,0.83001256,0.34787035,0.9342812,0.23965183,0.909874,0.39627612,0.381383,0.17823416,0.06044379,0.019025743,0.012714773,0.0055052936
471,602.94336,606.75757,599.0803,631.2692,606.39026,693.097,617.3334,794.1012,674.7322,660.6534,661.63916,747.8713,695.1012,712.0945,678.17834,720.1879,728.44525,433.39398,424.73346,427.96985,404.30402,414.98224,391.40613,396.237,451.22223,444.2978,448.98163,453.27625,421.77112,419.15106,441.70654,433.34686,471.8426,448.33514,0.47597045,0.6601641,0.12518796,0.65651464,0.030444413,0.83055204,0.33713865,0.9375201,0.23065484,0.913607,0.38773733,0.38631466,0.17620483,0.061362445,0.018587738,0.012843698,0.005399406
472,604.94434,608.4554,600.77747,632.1902,607.1209,693.9913,617.15985,794.48987,673.0004,662.1911,661.9697,746.895,693.6799,712.3855,677.9759,720.0399,728.76984,432.466,423.73828,427.23254,403.07812,414.4121,390.2871,395.9547,450.49933,444.5852,448.34106,452.15552,421.59937,419.40485,439.66394,431.8446,468.6457,446.01324,0.47661188,0.6518458,0.13134736,0.6366891,0.033128083,0.8346356,0.34886587,0.94080293,0.2480489,0.91860354,0.40900442,0.39473918,0.18230563,0.061849654,0.0189296,0.01279372,0.005412638
473,604.90515,608.7214,600.9555,632.6723,607.4381,693.85657,616.75146,794.8249,673.15643,662.021,661.8721,746.48413,692.9734,711.30505,676.76,718.3004,726.85913,433.03284,424.50812,427.75928,404.29706,414.9674,391.17377,396.4369,450.66614,444.55133,448.0788,452.0511,421.45276,419.1067,439.53656,431.6347,467.57904,444.8789,0.48560345,0.6622704,0.13530877,0.64655596,0.033047557,0.83171165,0.34927565,0.9367666,0.24316919,0.91384006,0.40170294,0.38635734,0.17935246,0.061272115,0.019033343,0.013029933,0.005574614
474,604.8197,608.935,600.9159,633.2027,607.22217,694.1366,615.57526,794.886,671.5381,660.41754,661.0881,746.5505,692.0148,710.63,675.4509,717.3498,726.1276,432.99048,424.51575,427.6228,404.47504,414.76678,391.34888,396.3722,451.09326,444.8531,448.0376,452.08533,424.5874,422.19604,441.72742,433.8376,470.25806,447.54907,0.47759658,0.65769786,0.13113308,0.6442199,0.031777978,0.8279224,0.34019876,0.93586016,0.23536363,0.91203773,0.39110908,0.3790058,0.17378497,0.058223456,0.017843962,0.012334883,0.005231142
475,605.53455,609.77936,601.00745,634.2721,605.74554,696.098,611.7793,795.11224,663.1343,659.2275,658.2764,747.4348,689.3711,710.71906,672.5915,716.5944,726.0888,434.13806,425.40967,428.735,404.69147,415.50488,391.45312,396.44318,451.60925,445.00958,447.97797,452.47797,426.12115,423.84375,444.4615,436.54608,473.4859,450.67944,0.48463014,0.6684977,0.14096835,0.63634104,0.03380683,0.8285359,0.33693567,0.936741,0.2295743,0.9121443,0.38245398,0.38081217,0.17277244,0.056982607,0.017032266,0.011942655,0.0049690306
476,605.16986,609.24384,600.84216,633.6332,606.24585,695.42163,613.30316,794.909,665.8151,660.83417,659.1066,746.55286,689.92633,711.0086,673.98737,717.2279,726.1527,432.49017,423.8697,427.21228,403.48083,414.34186,390.56757,395.80115,450.82794,444.87616,446.6438,451.72064,425.82312,423.60083,443.45978,435.67523,472.45764,449.90436,0.4881499,0.6649085,0.14080602,0.63677126,0.034042448,0.8349904,0.35499135,0.9385069,0.2477043,0.91466403,0.40235662,0.39386216,0.18369225,0.058888674,0.01812905,0.012147725,0.0051630735
477,607.27997,610.9041,603.13153,633.9372,608.5192,694.5628,616.46783,794.4514,671.39307,660.5544,661.2961,745.10504,691.1453,711.2177,676.30975,718.1169,727.1579,430.52185,422.0434,425.45245,401.9146,412.9709,389.09344,395.41278,450.32886,445.94135,446.06976,450.12445,425.43695,423.65717,439.17554,432.0904,467.65704,446.2625,0.47819984,0.6421489,0.13645163,0.6193452,0.0351097,0.83891237,0.3674903,0.941875,0.26836675,0.91988486,0.42753553,0.3989355,0.18841788,0.059841722,0.018774271,0.012304723,0.0052991807
478,606.7954,610.8823,602.24963,634.9062,606.72437,696.133,612.2827,795.0536,663.54095,660.6576,659.73346,746.8842,689.18524,711.9421,673.96344,717.50195,727.2672,434.96014,426.2069,429.62115,405.2707,416.31897,391.48724,396.98724,450.58356,444.9074,448.55035,453.29895,421.98218,420.02734,440.9828,433.44702,467.40967,445.15564,0.4774779,0.65376526,0.14232653,0.621414,0.0362601,0.82910943,0.34652814,0.9381175,0.2460295,0.91538286,0.40333638,0.39172626,0.18180704,0.060396194,0.018527985,0.012692183,0.0053738058
479,606.5226,610.51154,602.1014,634.4276,606.99536,695.5612,613.41736,795.32086,666.25415,661.54156,660.5182,745.8633,689.25433,712.251,675.0923,718.01917,727.4875,434.36963,425.68524,429.1408,404.8888,416.09894,391.0279,397.01086,450.33502,445.45,448.62646,453.4566,421.935,420.11737,438.62372,431.3117,464.78156,442.83325,0.48067823,0.6567172,0.14096147,0.62896967,0.0354096,0.8339594,0.34855366,0.9410317,0.248743,0.9189373,0.40780008,0.3909374,0.17945093,0.05952564,0.018130213,0.012470037,0.005254507
480,608.7228,611.34766,604.84467,634.0326,612.5041,695.9976,625.557,794.218,681.4684,667.1108,666.74994,747.85126,699.00714,716.3581,684.12646,724.03064,730.49445,431.22516,422.58936,426.48767,402.0094,414.21417,389.64105,397.28918,449.92926,447.057,444.79987,448.33472,421.58258,420.0116,439.44434,432.5432,468.8249,448.27075,0.52024066,0.6893129,0.13875425,0.6897572,0.032753646,0.858812,0.40178472,0.9439156,0.2771076,0.92100346,0.4359805,0.41943514,0.20288911,0.064941406,0.020963252,0.012929708,0.005696565
481,607.4741,610.2489,604.0204,633.0345,612.27783,694.99524,624.73364,794.9925,682.75446,664.1371,666.55835,747.8396,698.9653,715.11957,683.0331,722.7684,729.0696,430.71173,422.1577,425.88538,401.8744,413.66992,389.2691,397.31696,450.5047,448.58917,445.40558,448.29187,422.86426,421.46222,439.49915,433.016,471.37933,451.3993,0.49709836,0.6651251,0.12841552,0.6732571,0.031409174,0.84855783,0.38805085,0.94030094,0.2726106,0.91664255,0.42965096,0.40318483,0.19461471,0.061883867,0.020209104,0.012349844,0.0054941475
482,609.244,612.06335,605.6555,634.2592,612.79913,695.2002,623.2438,794.4286,679.80945,664.1568,666.49854,745.8927,696.03723,714.4825,681.5586,721.48224,728.41504,431.44275,423.0019,426.6609,402.56592,414.1883,389.4629,397.30457,450.044,447.9878,445.28308,448.7843,421.87848,420.53577,437.86304,431.41217,467.44507,447.49323,0.50040954,0.66997415,0.13489985,0.66963124,0.032935828,0.8499074,0.38313305,0.9417366,0.2663687,0.9184935,0.4235767,0.40345085,0.19148895,0.06262669,0.020020545,0.01278308,0.005588472
483,609.6503,612.59076,605.608,634.8288,611.5347,695.75195,620.5166,794.3347,675.1492,664.4053,665.62933,745.54785,693.6611,714.71075,680.5153,720.6281,728.50775,431.83484,423.28625,427.0448,402.52673,414.4134,389.02393,396.98572,449.54065,447.8687,446.0381,450.41418,420.54846,419.44397,437.24335,431.00824,466.37354,446.48712,0.5019707,0.67223424,0.14111727,0.6582442,0.03478083,0.8519745,0.3774465,0.94523156,0.26306304,0.9228202,0.42161244,0.4084499,0.19029757,0.063081264,0.019516528,0.012759298,0.005438328
484,608.4786,611.57007,604.48376,634.31415,610.9321,695.5125,620.9912,794.88116,677.0208,664.95514,666.00214,745.9724,694.4253,713.79504,680.07434,719.84845,727.7649,432.11548,423.529,427.2638,402.92426,414.77148,389.53882,397.38593,449.87073,447.9378,446.4732,450.80078,421.0003,419.71887,436.3462,429.9016,464.86096,444.6648,0.49660313,0.67096466,0.1362871,0.66323346,0.03311637,0.84546626,0.36653525,0.94219744,0.25424606,0.9193325,0.41240546,0.39253542,0.18113089,0.060612828,0.018789232,0.012573928,0.0053757727
485,606.9425,610.3683,603.104,633.55707,609.7067,694.2244,619.59045,794.0127,676.82263,662.7956,665.031,745.9478,694.1014,714.62555,680.68823,720.61414,727.87036,431.58545,423.06848,426.56964,402.7793,414.0304,389.4176,397.0005,449.82678,447.87708,446.5374,450.68958,422.49805,421.2511,437.21295,430.8924,465.78564,445.60217,0.48817307,0.6622067,0.13145301,0.6555178,0.031712115,0.8382042,0.35577363,0.93919694,0.24639282,0.9157297,0.4033282,0.3800886,0.17413813,0.057753712,0.01800567,0.012117654,0.0052106977
486,605.5808,608.88074,602.08685,632.32697,610.3229,693.18933,623.542,793.5106,684.24524,663.0482,667.3514,745.47437,696.68036,712.0292,680.5886,718.8513,725.62885,431.49567,422.99512,426.5653,403.083,414.52094,390.23474,398.3714,450.06775,448.8567,446.0924,450.1676,423.6853,422.29102,435.58118,429.19092,462.10315,442.21906,0.5181612,0.6875501,0.13720483,0.69228566,0.031729847,0.8494041,0.3868448,0.9385122,0.26385814,0.9152061,0.42207444,0.379564,0.1789743,0.057435542,0.018588722,0.012117386,0.0053645372
